Invoice ID,Branch,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Month,Time,Payment,COGS,Gross Margin Percentage,Gross Income,Net Profit,Rating
686-41-0932,B,Normal,Female,Fashion accessories,108.39,2,10.839,227.61900000000003,03/13/2019,March,19:48,Ewallet,203.1088,10.76808175,24.5102,13.6712,8.2
510-09-5628,A,Member,Female,Fashion accessories,93.35,10,46.675,980.175,03/15/2019,March,18:20,Credit card,921.0319999999999,6.0339225139999995,59.143,12.468000000000004,7.2
608-04-3797,B,Member,Female,Health and beauty,99.01,8,39.604,831.684,03/05/2019,March,20:24,Ewallet,779.1592,6.315475589,52.5248,12.9208,8.7
148-82-2527,C,Member,Female,Home and lifestyle,85.81,10,42.905,901.005,03/05/2019,March,13:44,Credit card,846.2352,6.078745401,54.7698,11.864799999999995,8.4
437-53-3084,B,Normal,Male,Fashion accessories,173.58,2,17.358,364.51800000000003,02/26/2019,February,11:48,Ewallet,328.2736,9.943102947,36.2444,18.8864,7.1
632-32-4574,B,Normal,Male,Sports and travel,149.61,8,59.843999999999994,1256.724,03/20/2019,March,14:14,Cash,1179.9112,6.112145547000001,76.8128,16.9688,5.5
556-97-7101,C,Normal,Female,Electronic accessories,136.91,2,13.690999999999999,287.51099999999997,01/01/2019,January,15:51,Cash,257.8672,10.31049247,29.6438,15.9528,8.5
862-59-8517,C,Normal,Female,Food and beverages,163.93,6,49.178999999999995,1032.759,01/27/2019,January,11:17,Cash,965.4656,6.515886087999999,67.2934,18.11440000000001,6.2
401-18-8016,B,Member,Female,Sports and travel,171.82,1,8.591000000000001,180.41099999999997,01/21/2019,January,17:36,Cash,153.0744,15.15240202,27.3366,18.7456,8.9
420-18-8989,A,Member,Female,Sports and travel,125.21,8,50.083999999999996,1051.764,02/02/2019,February,15:47,Cash,986.6632,6.189677532,65.1008,15.01680000000001,9.6
277-63-2961,B,Member,Male,Sports and travel,147.66,1,7.382999999999999,155.043,02/03/2019,February,15:53,Credit card,130.8472,15.60586418,24.1958,16.8128,5.4
573-98-8548,C,Member,Female,Fashion accessories,105.59,1,5.2795,110.8695,01/05/2019,January,12:40,Ewallet,92.1428,16.89075896,18.7267,13.447200000000002,9.1
620-02-2046,C,Normal,Male,Home and lifestyle,143.09,2,14.309000000000001,300.48900000000003,01/27/2019,January,19:48,Ewallet,269.7328,10.23538299,30.7562,16.4472,9.0
282-35-2475,B,Normal,Female,Sports and travel,167.0,2,16.7,350.7,03/25/2019,March,17:53,Cash,315.64,9.99714856,35.06,18.360000000000003,6.3
511-54-3087,B,Normal,Male,Sports and travel,162.14,1,8.107000000000001,170.247,02/25/2019,February,16:36,Credit card,144.1688,15.3178617,26.0782,17.971199999999996,9.5
726-29-6793,A,Member,Male,Electronic accessories,97.87,8,39.148,822.1080000000001,01/28/2019,January,20:54,Ewallet,770.1304,6.322478312,51.9776,12.8296,9.8
387-49-4215,B,Member,Female,Sports and travel,122.19,3,18.3285,384.8985,01/08/2019,January,12:50,Cash,351.7948,8.600631075,33.1037,14.775200000000005,6.7
862-17-9201,B,Normal,Female,Food and beverages,157.74,6,47.321999999999996,993.762,01/29/2019,January,10:48,Credit card,928.8208,6.53488461,64.9412,17.6192,7.7
291-21-5991,B,Member,Male,Health and beauty,134.98,5,33.745,708.645,03/29/2019,March,14:28,Cash,659.1016,6.991286187,49.5434,15.7984,7.0
602-80-9671,C,Member,Female,Home and lifestyle,89.64,6,26.892,564.732,02/09/2019,February,17:15,Credit card,525.6688,6.91712175,39.0632,12.171200000000002,5.1
347-72-6115,B,Member,Female,Sports and travel,164.43,7,57.5505,1208.5605,01/16/2019,January,18:03,Credit card,1132.8556,6.264055461,75.7049,18.154399999999995,6.2
209-61-0206,A,Normal,Female,Home and lifestyle,116.6,5,29.15,612.15,01/05/2019,January,17:29,Ewallet,568.672,7.102507555,43.478,14.328000000000003,6.1
595-27-4851,A,Normal,Female,Fashion accessories,127.97,7,44.7895,940.5795,01/27/2019,January,18:05,Ewallet,880.5524,6.381927312,60.0271,15.2376,9.3
189-52-0236,A,Normal,Male,Electronic accessories,173.24,7,60.63399999999999,1273.3139999999999,03/14/2019,March,12:07,Cash,1193.8208,6.243016255,79.4932,18.85920000000001,7.6
503-07-0930,C,Member,Male,Sports and travel,132.08,7,46.228,970.788,02/23/2019,February,19:49,Credit card,908.9936,6.365385645,61.7944,15.566400000000002,8.2
413-20-6708,C,Member,Female,Fashion accessories,125.16,1,6.257999999999999,131.418,03/18/2019,March,15:52,Ewallet,110.1472,16.18560623,21.2708,15.012800000000002,8.5
425-85-2085,B,Member,Male,Health and beauty,128.55,5,32.1375,674.8875,03/29/2019,March,16:48,Ewallet,627.466,7.026578504,47.4215,15.283999999999999,9.8
521-18-7827,C,Member,Male,Home and lifestyle,113.08,5,28.27,593.67,01/22/2019,January,20:46,Credit card,551.3536,7.127933027,42.3164,14.046400000000002,8.7
220-28-1851,A,Normal,Male,Home and lifestyle,108.42,2,10.842,227.68200000000002,03/01/2019,March,18:14,Ewallet,203.1664,10.76747393,24.5156,13.673599999999999,9.7
600-38-9738,C,Member,Male,Sports and travel,145.61,5,36.4025,764.4525,01/17/2019,January,15:05,Credit card,711.4012,6.939777161,53.0513,16.648799999999994,4.3
734-91-1155,B,Normal,Female,Electronic accessories,119.4,3,17.91,376.11,03/26/2019,March,10:34,Credit card,343.648,8.630985616,32.461999999999996,14.551999999999996,7.7
451-28-5717,C,Member,Female,Home and lifestyle,156.86,6,47.058,988.2180000000001,03/20/2019,March,11:23,Cash,923.6112,6.537707267,64.6068,17.548800000000007,7.3
609-81-8548,A,Member,Female,Home and lifestyle,111.13,6,33.339,700.1189999999999,02/06/2019,February,13:55,Credit card,652.8896,6.745910338,47.2294,13.8904,5.9
133-14-7229,C,Normal,Male,Health and beauty,136.56,2,13.655999999999999,286.776,01/01/2019,January,11:43,Cash,257.1952,10.31494965,29.5808,15.924800000000001,5.0
534-01-4457,A,Normal,Male,Food and beverages,155.4,6,46.62,979.02,01/27/2019,January,14:36,Credit card,914.9680000000001,6.542460827999999,64.05199999999999,17.431999999999995,8.0
719-89-8991,A,Member,Female,Sports and travel,165.1,5,41.275,866.775,02/25/2019,February,16:03,Ewallet,807.2919999999999,6.862565256,59.483000000000004,18.208000000000006,7.1
286-62-6248,B,Normal,Male,Fashion accessories,112.9,4,22.58,474.18,01/16/2019,January,20:03,Credit card,437.56800000000004,7.721118562999999,36.611999999999995,14.031999999999996,9.0
339-38-9982,B,Member,Male,Fashion accessories,133.55,2,13.355,280.455,01/13/2019,January,14:55,Ewallet,251.416,10.35424578,29.039,15.684000000000001,6.7
827-44-5872,B,Member,Female,Food and beverages,128.05,10,64.025,1344.525,02/07/2019,February,11:28,Credit card,1265.256,5.895688067999999,79.26899999999999,15.243999999999986,6.1
827-77-7633,A,Normal,Male,Sports and travel,171.78,9,77.301,1623.3210000000001,02/17/2019,February,19:41,Cash,1527.2776,5.916476162,96.0434,18.742400000000004,9.3
287-83-1405,A,Normal,Male,Health and beauty,99.12,6,29.736,624.456,02/12/2019,February,19:01,Ewallet,581.7904,6.832442958,42.6656,12.929599999999997,7.0
435-13-4908,A,Member,Male,Fashion accessories,160.37,8,64.148,1347.108,01/24/2019,January,18:04,Credit card,1265.1304,6.085451204,81.9776,17.8296,7.2
857-67-9057,B,Normal,Male,Electronic accessories,96.64,10,48.32,1014.72,02/06/2019,February,19:20,Ewallet,953.6688,6.0165562910000006,61.0512,12.731200000000001,8.2
236-27-1144,C,Normal,Female,Food and beverages,90.0,9,40.5,850.5,03/26/2019,March,10:31,Ewallet,797.8,6.196355085,52.7,12.200000000000003,8.4
892-05-6689,A,Normal,Female,Home and lifestyle,102.01,5,25.5025,535.5525,03/11/2019,March,13:28,Ewallet,496.8892,7.219329571,38.6633,13.160799999999998,6.2
583-41-4548,C,Normal,Male,Home and lifestyle,90.36,7,31.625999999999998,664.1460000000001,02/07/2019,February,11:36,Ewallet,620.2912,6.6031866489999995,43.8548,12.2288,7.4
339-12-4827,B,Member,Female,Fashion accessories,147.65,1,7.3825,155.0325,01/05/2019,January,11:32,Credit card,130.838,15.6060826,24.1945,16.812,5.0
643-38-7867,A,Normal,Male,Home and lifestyle,171.63,1,8.5815,180.2115,03/07/2019,March,11:44,Ewallet,152.8996,15.1554701,27.3119,18.730400000000003,6.9
308-81-0538,A,Normal,Female,Fashion accessories,146.74,4,29.348000000000003,616.308,02/25/2019,February,17:16,Credit card,570.2208,7.477949337,46.0872,16.7392,4.9
358-88-9262,C,Member,Female,Food and beverages,161.17,6,48.351000000000006,1015.3710000000001,02/01/2019,February,18:43,Ewallet,949.1264,6.524176877,66.2446,17.8936,5.1
460-35-4390,A,Normal,Male,Home and lifestyle,104.37,3,15.6555,328.7655,01/22/2019,January,11:00,Ewallet,299.7604,8.822428144,29.0051,13.349599999999999,9.1
343-87-0864,C,Member,Male,Health and beauty,149.57,1,7.4785,157.0485,01/03/2019,January,10:30,Credit card,132.6044,15.56468225,24.4441,16.9656,7.1
173-50-1108,B,Member,Female,Sports and travel,93.87,4,18.774,394.254,02/13/2019,February,12:14,Credit card,362.9704,7.934884618,31.2836,12.509599999999999,5.0
243-47-2663,C,Member,Male,Electronic accessories,92.46,6,27.738000000000003,582.498,01/28/2019,January,16:43,Credit card,542.3632,6.8901180779999995,40.1348,12.396799999999995,5.5
841-18-8232,B,Normal,Female,Food and beverages,144.89,1,7.2445,152.1345,01/05/2019,January,20:40,Credit card,128.2988,15.66751789,23.8357,16.5912,9.2
701-23-5550,B,Member,Male,Home and lifestyle,112.5,4,22.5,472.5,03/19/2019,March,13:40,Ewallet,436.0,7.724867725,36.5,14.0,4.9
647-50-1224,A,Normal,Female,Fashion accessories,103.11,10,51.555,1082.655,01/12/2019,January,16:23,Ewallet,1017.8512,5.98563716,64.8038,13.248799999999996,8.9
541-48-8554,A,Normal,Male,Sports and travel,134.64,9,60.588,1272.348,01/07/2019,January,12:08,Credit card,1195.9888,6.0014398579999995,76.3592,15.7712,6.0
539-21-7227,B,Normal,Female,Sports and travel,125.23,5,31.3075,657.4575,01/26/2019,January,17:45,Cash,611.1316,7.046219718,46.3259,15.018399999999996,4.2
213-32-1216,A,Normal,Female,Electronic accessories,139.75,6,41.925,880.425,01/23/2019,January,10:28,Cash,822.32,6.599653576000001,58.105,16.18,7.3
747-58-7183,B,Normal,Male,Fashion accessories,130.96,3,19.644000000000002,412.524,02/09/2019,February,20:31,Ewallet,377.4032,8.513637994,35.1208,15.4768,6.5
582-52-8065,B,Normal,Female,Fashion accessories,128.0,9,57.6,1209.6,02/22/2019,February,10:49,Cash,1136.76,6.021825397000001,72.84,15.240000000000002,8.9
210-57-1719,B,Normal,Female,Health and beauty,131.93,9,59.3685,1246.7385,02/05/2019,February,12:34,Cash,1171.8156,6.009512019,74.9229,15.554400000000001,9.7
399-69-4630,C,Normal,Male,Electronic accessories,95.9,6,28.77,604.17,03/07/2019,March,10:23,Credit card,562.7280000000001,6.859327672999999,41.442,12.672,8.6
134-75-2619,A,Member,Male,Electronic accessories,93.01,7,32.5535,683.6235,03/25/2019,March,18:51,Cash,638.6292,6.581736877000001,44.9943,12.440800000000003,6.9
356-44-8813,B,Normal,Male,Home and lifestyle,111.17,3,16.6755,350.1855,01/20/2019,January,13:45,Credit card,319.6164,8.729401988,30.5691,13.8936,7.7
198-66-9832,B,Member,Female,Fashion accessories,145.73,2,14.573,306.033,02/04/2019,February,19:38,Cash,274.8016,10.2052393,31.2314,16.6584,9.5
283-26-5248,C,Member,Female,Food and beverages,172.21,10,86.105,1808.205,01/30/2019,January,20:23,Ewallet,1703.3232,5.800326843,104.8818,18.776799999999994,4.5
712-39-0363,A,Member,Male,Food and beverages,115.35,6,34.605,726.705,01/02/2019,January,15:24,Ewallet,677.872,6.719783131,48.833,14.228000000000002,5.6
218-59-9410,A,Member,Female,Home and lifestyle,146.11,3,21.9165,460.2465,03/29/2019,March,16:54,Ewallet,421.6412,8.387961667999999,38.6053,16.6888,8.2
174-75-0888,B,Normal,Male,Electronic accessories,95.27,9,42.8715,900.3015,03/14/2019,March,12:32,Cash,844.8084,6.163835115,55.4931,12.6216,7.3
866-99-7614,C,Normal,Male,Food and beverages,162.89,10,81.445,1710.345,02/11/2019,February,15:42,Credit card,1610.8688,5.816148204,99.4762,18.031200000000013,4.4
134-54-4720,B,Normal,Female,Electronic accessories,116.11,8,46.443999999999996,975.324,01/30/2019,January,13:58,Ewallet,914.5912,6.22693587,60.7328,14.288800000000002,5.7
760-90-2357,A,Member,Male,Electronic accessories,148.2,6,44.46,933.66,03/20/2019,March,15:08,Ewallet,872.3439999999999,6.567272882999999,61.316,16.856,5.0
514-37-2845,B,Normal,Male,Fashion accessories,172.94,2,17.294,363.17400000000004,03/20/2019,March,13:02,Cash,327.0448,9.94817911,36.1292,18.835199999999997,9.0
698-98-5964,A,Normal,Female,Food and beverages,154.9,10,77.45,1626.45,01/17/2019,January,13:01,Credit card,1531.608,5.83122752,94.84200000000001,17.39200000000001,6.3
718-57-9773,C,Normal,Female,Sports and travel,123.02,10,61.51,1291.71,02/03/2019,February,16:40,Credit card,1215.3584,5.910893312000001,76.3516,14.841600000000007,9.4
651-88-7328,A,Normal,Female,Fashion accessories,139.43,9,62.7435,1317.6135,01/01/2019,January,13:55,Cash,1238.7156,5.987939559,78.8979,16.15440000000001,7.7
241-11-2261,B,Normal,Female,Fashion accessories,153.55,7,53.7425,1128.5925,01/10/2019,January,10:33,Credit card,1057.566,6.2933698389999995,71.0265,17.284,5.5
408-26-9866,C,Normal,Female,Sports and travel,147.67,7,51.6845,1085.3745,03/02/2019,March,16:42,Ewallet,1016.8764,6.311010624,68.4981,16.813599999999994,4.1
834-83-1826,B,Member,Female,Home and lifestyle,155.73,5,38.9325,817.5825,02/25/2019,February,17:16,Credit card,761.1916,6.897273364,56.3909,17.458400000000005,7.6
343-61-3544,B,Member,Male,Sports and travel,100.36,10,50.18,1053.78,01/29/2019,January,11:48,Cash,990.5712,5.998291864,63.2088,13.028799999999997,8.6
239-48-4278,A,Member,Male,Food and beverages,83.82,7,29.337,616.077,03/10/2019,March,19:35,Ewallet,575.0344,6.661926998999999,41.0426,11.7056,8.3
355-34-6244,B,Normal,Male,Food and beverages,146.08,2,14.607999999999999,306.768,01/13/2019,January,19:55,Credit card,275.4736,10.20132478,31.2944,16.6864,8.1
550-84-8664,A,Normal,Male,Sports and travel,159.6,5,39.9,837.9,03/22/2019,March,14:33,Credit card,780.232,6.882444206000001,57.668,17.768,8.6
339-96-8318,B,Member,Male,Fashion accessories,155.0,7,54.25,1139.25,03/01/2019,March,19:49,Ewallet,1067.6,6.289225367999999,71.65,17.400000000000006,6.3
458-61-0011,B,Normal,Male,Food and beverages,133.99,4,26.798000000000002,562.758,02/20/2019,February,18:43,Cash,520.2408,7.555148039,42.5172,15.7192,5.8
592-34-6155,C,Normal,Male,Food and beverages,105.46,4,21.092,442.93199999999996,01/14/2019,January,14:43,Ewallet,408.4032,7.7955081139999995,34.5288,13.436799999999998,6.2
797-88-0493,A,Normal,Female,Health and beauty,137.96,4,27.592,579.432,03/26/2019,March,13:54,Cash,535.8032,7.529580693,43.6288,16.0368,7.7
207-73-1363,B,Normal,Male,Health and beauty,143.2,2,14.32,300.72,03/01/2019,March,12:15,Ewallet,269.944,10.23410482,30.776,16.456,8.1
390-31-6381,C,Normal,Male,Food and beverages,100.91,3,15.1365,317.8665,01/07/2019,January,12:37,Cash,289.6572,8.874574704,28.2093,13.072799999999999,7.3
443-82-0585,A,Member,Female,Health and beauty,151.37,4,30.274,635.754,02/01/2019,February,19:54,Cash,588.3704,7.453134388,47.3836,17.1096,8.4
339-18-7061,C,Member,Female,Fashion accessories,166.67,2,16.667,350.00699999999995,02/13/2019,February,15:06,Credit card,315.0064,9.999971429,35.0006,18.333599999999997,8.0
359-90-3665,B,Member,Female,Fashion accessories,91.77,4,18.354,385.434,01/14/2019,January,18:03,Credit card,354.7384,7.963905623,30.6956,12.3416,9.5
375-72-3056,B,Normal,Male,Sports and travel,136.75,3,20.5125,430.7625,01/19/2019,January,15:58,Ewallet,394.31,8.462319724,36.4525,15.940000000000001,7.0
127-47-6963,A,Normal,Male,Health and beauty,125.4,4,25.08,526.68,03/09/2019,March,13:53,Credit card,486.56800000000004,7.616009721,40.111999999999995,15.031999999999996,9.8
278-86-2735,A,Normal,Female,Food and beverages,126.03,3,18.9045,396.9945,03/27/2019,March,14:03,Cash,363.0076,8.561050594,33.9869,15.0824,9.2
695-28-6250,A,Normal,Female,Sports and travel,116.75,5,29.1875,612.9375,02/04/2019,February,16:38,Ewallet,569.41,7.101458142,43.5275,14.340000000000003,7.7
379-17-6588,C,Normal,Male,Fashion accessories,133.3,10,66.65,1399.65,03/14/2019,March,11:07,Cash,1317.336,5.881041689,82.314,15.663999999999987,5.3
227-50-3718,A,Normal,Male,Health and beauty,88.31,5,22.0775,463.6275,03/04/2019,March,12:23,Cash,429.4852,7.364166276000001,34.1423,12.064799999999998,4.4
302-15-2162,C,Member,Male,Health and beauty,120.22,6,36.066,757.3860000000001,03/03/2019,March,10:54,Credit card,706.7024,6.69191139,50.6836,14.617599999999996,4.3
788-07-8452,C,Member,Female,Home and lifestyle,97.93,7,34.2755,719.7855,01/27/2019,January,17:38,Ewallet,672.6756,6.544991529,47.1099,12.834400000000002,9.4
560-49-6611,A,Member,Female,Sports and travel,119.27,1,5.9635,125.2335,02/07/2019,February,14:13,Cash,104.7284,16.37349431,20.5051,14.541599999999999,9.8
880-35-0356,A,Member,Female,Sports and travel,148.89,3,22.3335,469.0035,02/05/2019,February,11:51,Ewallet,429.7588,8.367677427,39.2447,16.9112,4.8
585-11-6748,B,Member,Male,Sports and travel,170.49,3,25.5735,537.0435,03/15/2019,March,13:05,Cash,492.8308,8.23261058,44.2127,18.6392,5.3
470-31-3286,B,Normal,Male,Health and beauty,88.51,3,13.2765,278.8065,03/01/2019,March,11:30,Credit card,253.4492,9.094945778,25.3573,12.080799999999998,8.7
152-68-2907,A,Normal,Male,Food and beverages,125.89,3,18.8835,396.5535,02/15/2019,February,13:30,Credit card,362.5988,8.56245122,33.9547,15.071200000000001,9.5
123-35-4896,C,Normal,Female,Sports and travel,120.35,9,54.1575,1137.3075,02/17/2019,February,19:11,Ewallet,1068.522,6.048100448,68.7855,14.628,5.3
258-69-7810,C,Normal,Female,Fashion accessories,110.54,5,27.635,580.335,01/26/2019,January,18:53,Cash,538.8568,7.14728562,41.4782,13.8432,9.2
334-64-2006,A,Member,Female,Home and lifestyle,144.01,2,14.401,302.421,03/24/2019,March,14:22,Ewallet,271.4992,10.22475291,30.9218,16.5208,9.6
219-61-4139,C,Normal,Male,Electronic accessories,156.77,1,7.8385,164.6085,01/23/2019,January,17:16,Ewallet,139.2284,15.41846259,25.3801,17.5416,6.4
881-41-7302,C,Normal,Female,Fashion accessories,138.68,1,6.934,145.614,01/26/2019,January,10:06,Credit card,122.5856,15.81468815,23.0284,16.0944,4.5
373-09-4567,C,Normal,Male,Food and beverages,151.25,10,75.625,1588.125,03/14/2019,March,20:35,Ewallet,1495.4,5.8386462020000005,92.725,17.099999999999994,6.9
642-30-6693,B,Normal,Female,Sports and travel,128.2,6,38.46,807.66,03/17/2019,March,13:54,Ewallet,753.944,6.650818414,53.716,15.256,7.8
484-22-8230,C,Member,Female,Fashion accessories,125.58,7,43.953,923.013,01/08/2019,January,20:08,Cash,864.0136,6.392044316000001,58.9994,15.046399999999998,4.5
830-58-2383,B,Normal,Male,Home and lifestyle,105.44,4,21.088,442.848,02/08/2019,February,15:26,Cash,408.3248,7.795722233999999,34.5232,13.435200000000002,8.6
559-98-9873,A,Member,Female,Fashion accessories,127.34,7,44.568999999999996,935.949,02/10/2019,February,12:56,Ewallet,876.1928,6.384557278,59.7562,15.187200000000004,5.2
544-32-5024,C,Member,Female,Food and beverages,123.48,4,24.695999999999998,518.616,03/28/2019,March,19:16,Credit card,479.0416,7.630771128999999,39.5744,14.8784,6.4
318-12-0304,A,Normal,Male,Fashion accessories,104.3,1,5.215,109.515,01/23/2019,January,12:20,Ewallet,90.956,16.946537,18.559,13.344000000000001,5.2
349-97-8902,B,Member,Male,Food and beverages,131.58,2,13.158,276.318,01/17/2019,January,10:37,Ewallet,247.6336,10.3809379,28.6844,15.5264,8.9
421-95-9805,A,Normal,Female,Electronic accessories,102.65,1,5.1325,107.7825,02/07/2019,February,10:18,Credit card,89.43799999999999,17.01992438,18.3445,13.212,6.2
277-35-5865,C,Member,Female,Food and beverages,172.66,9,77.697,1631.6370000000002,03/09/2019,March,11:23,Cash,1535.1272,5.914906318,96.5098,18.812799999999996,6.7
789-23-8625,B,Member,Male,Fashion accessories,166.91,3,25.0365,525.7665,01/24/2019,January,11:45,Cash,482.3772,8.252579805,43.3893,18.3528,7.2
284-54-4231,C,Member,Male,Sports and travel,154.62,1,7.731,162.351,01/19/2019,January,16:08,Credit card,137.2504,15.46069935,25.1006,17.3696,9.0
443-59-0061,A,Member,Male,Food and beverages,141.14,10,70.57,1481.97,02/03/2019,February,11:25,Ewallet,1395.1088,5.86119827,86.8612,16.291200000000003,4.2
509-29-3912,A,Member,Female,Sports and travel,112.41,9,50.5845,1062.2745,03/20/2019,March,12:24,Ewallet,997.6972,6.07915374,64.5773,13.992799999999995,4.2
327-40-9673,B,Member,Male,Sports and travel,146.29,6,43.887,921.627,01/13/2019,January,19:51,Cash,861.0368,6.57426486,60.5902,16.703200000000002,6.9
840-19-2096,C,Member,Male,Electronic accessories,161.6,5,40.4,848.4,03/14/2019,March,18:10,Ewallet,790.072,6.875058934,58.328,17.928000000000004,4.4
828-46-6863,A,Member,Male,Food and beverages,172.22,6,51.666000000000004,1084.986,01/23/2019,January,11:22,Credit card,1014.5424,6.492581471,70.4436,18.7776,4.0
641-96-3695,C,Member,Female,Fashion accessories,117.15,6,35.145,738.045,02/07/2019,February,17:55,Ewallet,688.528,6.709211497999999,49.516999999999996,14.371999999999993,8.5
420-97-3340,A,Normal,Female,Food and beverages,145.37,3,21.8055,457.9155,03/28/2019,March,15:30,Credit card,419.4804,8.393491812,38.4351,16.6296,9.2
436-54-4512,A,Member,Female,Food and beverages,165.3,1,8.265,173.565,03/20/2019,March,19:44,Cash,147.076,15.26171751,26.489,18.224,9.8
670-79-6321,B,Member,Female,Home and lifestyle,168.28,7,58.898,1236.858,01/17/2019,January,15:27,Credit card,1159.4976,6.25459026,77.3604,18.462399999999995,4.9
852-62-7105,B,Normal,Female,Fashion accessories,156.94,10,78.47,1647.87,01/12/2019,January,11:25,Credit card,1551.8448,5.827231517,96.0252,17.5552,4.4
598-06-7312,B,Member,Male,Fashion accessories,165.04,1,8.252,173.292,02/16/2019,February,15:42,Cash,146.8368,15.266255800000001,26.4552,18.203200000000002,6.8
135-13-8269,B,Member,Female,Food and beverages,152.57,2,15.257,320.397,01/26/2019,January,16:04,Cash,287.9344,10.1319925,32.4626,17.205600000000004,9.1
816-57-2053,A,Normal,Male,Sports and travel,134.56,2,13.456,282.57599999999996,03/09/2019,March,12:37,Ewallet,253.3552,10.34086405,29.2208,15.764800000000001,8.7
628-90-8624,B,Member,Male,Health and beauty,156.27,10,78.135,1640.835,03/14/2019,March,14:41,Cash,1545.1984,5.828532424,95.6366,17.501599999999996,5.0
856-66-2701,A,Member,Male,Home and lifestyle,126.99,3,19.0485,400.0185,01/25/2019,January,14:19,Ewallet,365.8108,8.551529492,34.2077,15.159200000000002,7.5
308-39-1707,A,Normal,Female,Fashion accessories,85.78,1,4.289,90.069,01/26/2019,January,18:19,Credit card,73.9176,17.93225194,16.1514,11.8624,8.2
149-61-1929,A,Normal,Male,Sports and travel,137.88,10,68.94,1447.74,01/19/2019,January,14:08,Credit card,1362.7696,5.869175404,84.9704,16.0304,6.7
655-07-2265,A,Normal,Male,Electronic accessories,152.0,3,22.8,478.8,03/05/2019,March,16:38,Ewallet,438.84,8.345864662,39.96,17.16,5.4
589-02-8023,A,Member,Male,Food and beverages,157.46,2,15.745999999999999,330.666,01/15/2019,January,10:54,Credit card,297.3232,10.08352839,33.3428,17.596799999999998,7.0
420-04-7590,B,Normal,Male,Home and lifestyle,173.39,3,26.0085,546.1785,03/18/2019,March,11:29,Ewallet,501.2988,8.217038935,44.8797,18.871199999999998,4.7
182-88-2763,B,Member,Male,Food and beverages,153.6,3,23.04,483.84,03/20/2019,March,19:28,Credit card,443.51199999999994,8.334986772,40.328,17.288000000000004,5.0
188-55-0967,B,Member,Male,Health and beauty,140.16,10,70.08,1471.68,01/15/2019,January,15:01,Credit card,1385.3872,5.863557295,86.2928,16.2128,5.0
610-46-4100,A,Normal,Male,Health and beauty,102.64,7,35.924,754.404,03/03/2019,March,20:31,Credit card,705.2688,6.513114989,49.1352,13.211199999999998,6.0
318-81-2368,C,Normal,Female,Electronic accessories,119.89,1,5.9945,125.8845,03/19/2019,March,12:16,Cash,105.2988,16.35284725,20.5857,14.591199999999999,6.3
364-33-8584,B,Member,Female,Food and beverages,91.32,5,22.83,479.43,03/08/2019,March,15:27,Cash,444.2944,7.328619402,35.1356,12.305599999999998,8.5
665-63-9737,B,Normal,Male,Fashion accessories,126.11,3,18.9165,397.2465,02/27/2019,February,17:36,Ewallet,363.2412,8.560251632,34.0053,15.088799999999999,7.5
695-09-5146,B,Member,Female,Food and beverages,172.48,3,25.872,543.312,02/23/2019,February,20:00,Ewallet,498.6416,8.221868834,44.6704,18.7984,6.4
155-45-3814,C,Member,Female,Electronic accessories,162.24,8,64.896,1362.816,03/19/2019,March,15:29,Ewallet,1279.9408,6.0811731,82.8752,17.979200000000006,4.7
794-32-2436,B,Member,Male,Electronic accessories,129.36,2,12.936,271.656,03/27/2019,March,15:08,Ewallet,243.3712,10.41199164,28.2848,15.3488,6.0
131-15-8856,C,Member,Female,Food and beverages,146.21,8,58.483999999999995,1228.164,03/30/2019,March,19:26,Credit card,1152.9832,6.121397468,75.1808,16.69680000000001,4.0
273-84-2164,C,Member,Male,Electronic accessories,85.74,5,21.435,450.135,02/16/2019,February,15:53,Ewallet,416.8408,7.396492163,33.2942,11.859199999999998,5.5
706-36-6154,A,Member,Male,Home and lifestyle,93.05,9,41.8725,879.3225,01/18/2019,January,18:43,Ewallet,825.0060000000001,6.1770851989999995,54.3165,12.443999999999996,8.7
778-89-7974,C,Normal,Male,Health and beauty,143.9,6,43.17,906.57,03/30/2019,March,14:58,Cash,846.888,6.583275423,59.681999999999995,16.511999999999993,7.4
574-31-8277,B,Member,Male,Fashion accessories,107.32,1,5.3660000000000005,112.686,03/20/2019,March,19:55,Cash,93.7344,16.81806081,18.9516,13.5856,5.6
859-71-0933,C,Member,Female,Sports and travel,89.18,2,8.918,187.278,01/16/2019,January,15:10,Cash,166.2256,11.24125631,21.0524,12.1344,6.3
740-11-5257,C,Normal,Male,Electronic accessories,98.43,10,49.215,1033.515,02/24/2019,February,16:44,Cash,971.4256,6.007595439,62.0894,12.874399999999994,7.1
369-82-2676,B,Normal,Male,Electronic accessories,149.35,5,37.3375,784.0875,01/15/2019,January,18:22,Ewallet,729.802,6.923398217999999,54.2855,16.948,7.8
563-47-4072,B,Normal,Female,Health and beauty,129.5,6,38.85,815.85,01/22/2019,January,11:52,Cash,761.64,6.644603787,54.21,15.36,9.9
742-04-5161,A,Member,Male,Home and lifestyle,146.47,10,73.235,1537.935,02/03/2019,February,17:24,Cash,1447.9824,5.848920793,89.9526,16.717600000000004,7.3
149-15-7606,B,Member,Male,Sports and travel,111.01,9,49.9545,1049.0445,03/06/2019,March,15:31,Ewallet,985.2092,6.085089813,63.8353,13.880799999999994,5.1
